"date","series","value"
"2023-11-16","NG_002_MONTH",3.239
"2023-11-17","NG_001_MONTH",2.96
"2023-11-17","NG_002_MONTH",3.131
"2023-11-20","NG_001_MONTH",2.882
"2023-11-20","NG_002_MONTH",3.05
"2023-11-21","NG_001_MONTH",2.846
"2023-11-21","NG_002_MONTH",2.993
"2023-11-22","NG_001_MONTH",2.897
"2023-11-22","NG_002_MONTH",3.033
"2023-11-24","NG_001_MONTH",2.855
"2023-11-24","NG_002_MONTH",2.999
"2023-11-27","NG_001_MONTH",2.794
"2023-11-27","NG_002_MONTH",2.946
"2023-11-28","NG_001_MONTH",2.706
"2023-11-28","NG_002_MONTH",2.837
"2023-11-29","NG_001_MONTH",2.804
"2023-11-29","NG_002_MONTH",2.769
"2023-11-30","NG_001_MONTH",2.802
"2023-11-30","NG_002_MONTH",2.763
"2023-12-01","NG_001_MONTH",2.814
"2023-12-01","NG_002_MONTH",2.773
"2023-12-04","NG_001_MONTH",2.694
"2023-12-04","NG_002_MONTH",2.651
"2023-12-05","NG_001_MONTH",2.71
"2023-12-05","NG_002_MONTH",2.667
"2023-12-06","NG_001_MONTH",2.569
"2023-12-06","NG_002_MONTH",2.517
"2023-12-07","NG_001_MONTH",2.585
"2023-12-07","NG_002_MONTH",2.52
"2023-12-08","NG_001_MONTH",2.581
"2023-12-08","NG_002_MONTH",2.504
"2023-12-11","NG_001_MONTH",2.431
"2023-12-11","NG_002_MONTH",2.35
"2023-12-12","NG_001_MONTH",2.311
"2023-12-12","NG_002_MONTH",2.24
"2023-12-13","NG_001_MONTH",2.335
"2023-12-13","NG_002_MONTH",2.292
"2023-12-14","NG_001_MONTH",2.392
"2023-12-14","NG_002_MONTH",2.347
"2023-12-15","NG_001_MONTH",2.491
"2023-12-15","NG_002_MONTH",2.425
"2023-12-18","NG_001_MONTH",2.503
"2023-12-18","NG_002_MONTH",2.416
"2023-12-19","NG_001_MONTH",2.492
"2023-12-19","NG_002_MONTH",2.366
"2023-12-20","NG_001_MONTH",2.447
"2023-12-20","NG_002_MONTH",2.347
"2023-12-21","NG_001_MONTH",2.572
"2023-12-21","NG_002_MONTH",2.459
"2023-12-22","NG_001_MONTH",2.61
"2023-12-22","NG_002_MONTH",2.49
"2023-12-26","NG_001_MONTH",2.55
"2023-12-26","NG_002_MONTH",2.419
"2023-12-27","NG_001_MONTH",2.619
"2023-12-27","NG_002_MONTH",2.437
"2023-12-28","NG_001_MONTH",2.557
"2023-12-28","NG_002_MONTH",2.377
"2023-12-29","NG_001_MONTH",2.514
"2023-12-29","NG_002_MONTH",2.327
"2024-01-02","NG_001_MONTH",2.568
"2024-01-02","NG_002_MONTH",2.386
"2024-01-03","NG_001_MONTH",2.668
"2024-01-03","NG_002_MONTH",2.448
"2024-01-04","NG_001_MONTH",2.821
"2024-01-04","NG_002_MONTH",2.559
"2024-01-05","NG_001_MONTH",2.893
"2024-01-05","NG_002_MONTH",2.621
"2024-01-08","NG_001_MONTH",2.98
"2024-01-08","NG_002_MONTH",2.598
"2024-01-09","NG_001_MONTH",3.19
"2024-01-09","NG_002_MONTH",2.697
"2024-01-10","NG_001_MONTH",3.039
"2024-01-10","NG_002_MONTH",2.562
"2024-01-11","NG_001_MONTH",3.097
"2024-01-11","NG_002_MONTH",2.54
"2024-01-12","NG_001_MONTH",3.313
"2024-01-12","NG_002_MONTH",2.617
"2024-01-16","NG_001_MONTH",2.9
"2024-01-16","NG_002_MONTH",2.477
"2024-01-17","NG_001_MONTH",2.87
"2024-01-17","NG_002_MONTH",2.496
"2024-01-18","NG_001_MONTH",2.697
"2024-01-18","NG_002_MONTH",2.413
"2024-01-19","NG_001_MONTH",2.519
"2024-01-19","NG_002_MONTH",2.252
"2024-01-22","NG_001_MONTH",2.419
"2024-01-22","NG_002_MONTH",2.125
"2024-01-23","NG_001_MONTH",2.45
"2024-01-23","NG_002_MONTH",2.167
"2024-01-24","NG_001_MONTH",2.641
"2024-01-24","NG_002_MONTH",2.262
"2024-01-25","NG_001_MONTH",2.571
"2024-01-25","NG_002_MONTH",2.18
"2024-01-26","NG_001_MONTH",2.712
"2024-01-26","NG_002_MONTH",2.175
"2024-01-29","NG_001_MONTH",2.49
"2024-01-29","NG_002_MONTH",2.054
"2024-01-30","NG_001_MONTH",2.077
"2024-01-30","NG_002_MONTH",2.104
"2024-01-31","NG_001_MONTH",2.1
"2024-01-31","NG_002_MONTH",2.121
"2024-02-01","NG_001_MONTH",2.05
"2024-02-01","NG_002_MONTH",2.064
"2024-02-02","NG_001_MONTH",2.079
"2024-02-02","NG_002_MONTH",2.086
"2024-02-05","NG_001_MONTH",2.082
"2024-02-05","NG_002_MONTH",2.074
"2024-02-06","NG_001_MONTH",2.009
"2024-02-06","NG_002_MONTH",2.007
"2024-02-07","NG_001_MONTH",1.967
"2024-02-07","NG_002_MONTH",1.98
"2024-02-08","NG_001_MONTH",1.917
"2024-02-08","NG_002_MONTH",1.948
"2024-02-09","NG_001_MONTH",1.847
"2024-02-09","NG_002_MONTH",1.885
"2024-02-12","NG_001_MONTH",1.768
"2024-02-12","NG_002_MONTH",1.8
"2024-02-13","NG_001_MONTH",1.689
"2024-02-13","NG_002_MONTH",1.742
"2024-02-14","NG_001_MONTH",1.609
"2024-02-14","NG_002_MONTH",1.665
"2024-02-15","NG_001_MONTH",1.581
"2024-02-15","NG_002_MONTH",1.647
"2024-02-16","NG_001_MONTH",1.609
"2024-02-16","NG_002_MONTH",1.68
"2024-02-20","NG_001_MONTH",1.576
"2024-02-20","NG_002_MONTH",1.646
"2024-02-21","NG_001_MONTH",1.773
"2024-02-21","NG_002_MONTH",1.863
"2024-02-22","NG_001_MONTH",1.732
"2024-02-22","NG_002_MONTH",1.832
"2024-02-23","NG_001_MONTH",1.603
"2024-02-23","NG_002_MONTH",1.699
"2024-02-26","NG_001_MONTH",1.659
"2024-02-26","NG_002_MONTH",1.744
"2024-02-27","NG_001_MONTH",1.615
"2024-02-27","NG_002_MONTH",1.808
"2024-02-28","NG_001_MONTH",1.885
"2024-02-28","NG_002_MONTH",2.052
"2024-02-29","NG_001_MONTH",1.86
"2024-02-29","NG_002_MONTH",2.008
"2024-03-01","NG_001_MONTH",1.835
"2024-03-01","NG_002_MONTH",1.975
"2024-03-04","NG_001_MONTH",1.916
"2024-03-04","NG_002_MONTH",2.073
"2024-03-05","NG_001_MONTH",1.957
"2024-03-05","NG_002_MONTH",2.095
"2024-03-06","NG_001_MONTH",1.929
"2024-03-06","NG_002_MONTH",2.072
"2024-03-07","NG_001_MONTH",1.818
"2024-03-07","NG_002_MONTH",1.952
"2024-03-08","NG_001_MONTH",1.805
"2024-03-08","NG_002_MONTH",1.923
"2024-03-11","NG_001_MONTH",1.759
"2024-03-11","NG_002_MONTH",1.862
"2024-03-12","NG_001_MONTH",1.714
"2024-03-12","NG_002_MONTH",1.823
"2024-03-13","NG_001_MONTH",1.658
"2024-03-13","NG_002_MONTH",1.784
"2024-03-14","NG_001_MONTH",1.741
"2024-03-14","NG_002_MONTH",1.862
"2024-03-15","NG_001_MONTH",1.655
"2024-03-15","NG_002_MONTH",1.789
"2024-03-18","NG_001_MONTH",1.703
"2024-03-18","NG_002_MONTH",1.833
"2024-03-19","NG_001_MONTH",1.744
"2024-03-19","NG_002_MONTH",1.876
"2024-03-20","NG_001_MONTH",1.699
"2024-03-20","NG_002_MONTH",1.845
"2024-03-21","NG_001_MONTH",1.683
"2024-03-21","NG_002_MONTH",1.831
"2024-03-22","NG_001_MONTH",1.659
"2024-03-22","NG_002_MONTH",1.812
"2024-03-25","NG_001_MONTH",1.615
"2024-03-25","NG_002_MONTH",1.789
"2024-03-26","NG_001_MONTH",1.575
"2024-03-26","NG_002_MONTH",1.788
"2024-03-27","NG_001_MONTH",1.718
"2024-03-27","NG_002_MONTH",1.953
"2024-03-28","NG_001_MONTH",1.763
"2024-03-28","NG_002_MONTH",1.997
"2024-03-29","NG_001_MONTH",NA
"2024-03-29","NG_002_MONTH",NA
"2024-04-01","NG_001_MONTH",1.837
"2024-04-01","NG_002_MONTH",2.074
"2024-04-02","NG_001_MONTH",1.862
"2024-04-02","NG_002_MONTH",2.105
"2024-04-03","NG_001_MONTH",1.841
"2024-04-03","NG_002_MONTH",2.067
"2024-04-04","NG_001_MONTH",1.774
"2024-04-04","NG_002_MONTH",1.997
"2024-04-05","NG_001_MONTH",1.785
"2024-04-05","NG_002_MONTH",2.01
"2024-04-08","NG_001_MONTH",1.844
"2024-04-08","NG_002_MONTH",2.051
"2024-04-09","NG_001_MONTH",1.872
"2024-04-09","NG_002_MONTH",2.064
"2024-04-10","NG_001_MONTH",1.885
"2024-04-10","NG_002_MONTH",2.074
"2024-04-11","NG_001_MONTH",1.764
"2024-04-11","NG_002_MONTH",2
"2024-04-12","NG_001_MONTH",1.77
"2024-04-12","NG_002_MONTH",2.029
"2024-04-15","NG_001_MONTH",1.691
"2024-04-15","NG_002_MONTH",1.946
"2024-04-16","NG_001_MONTH",1.732
"2024-04-16","NG_002_MONTH",1.988
"2024-04-17","NG_001_MONTH",1.712
"2024-04-17","NG_002_MONTH",1.962
"2024-04-18","NG_001_MONTH",1.757
"2024-04-18","NG_002_MONTH",1.986
"2024-04-19","NG_001_MONTH",1.752
"2024-04-19","NG_002_MONTH",1.988
"2024-04-22","NG_001_MONTH",1.791
"2024-04-22","NG_002_MONTH",2.065
"2024-04-23","NG_001_MONTH",1.812
"2024-04-23","NG_002_MONTH",2.094
"2024-04-24","NG_001_MONTH",1.653
"2024-04-24","NG_002_MONTH",1.979
"2024-04-25","NG_001_MONTH",1.638
"2024-04-25","NG_002_MONTH",1.986
"2024-04-26","NG_001_MONTH",1.614
"2024-04-26","NG_002_MONTH",1.923
"2024-04-29","NG_001_MONTH",2.03
"2024-04-29","NG_002_MONTH",2.373
"2024-04-30","NG_001_MONTH",1.991
"2024-04-30","NG_002_MONTH",2.319
"2024-05-01","NG_001_MONTH",1.932
"2024-05-01","NG_002_MONTH",2.266
"2024-05-02","NG_001_MONTH",2.035
"2024-05-02","NG_002_MONTH",2.331
"2024-05-03","NG_001_MONTH",2.142
"2024-05-03","NG_002_MONTH",2.416
"2024-05-06","NG_001_MONTH",2.195
"2024-05-06","NG_002_MONTH",2.463
"2024-05-07","NG_001_MONTH",2.207
"2024-05-07","NG_002_MONTH",2.471
"2024-05-08","NG_001_MONTH",2.187
"2024-05-08","NG_002_MONTH",2.474
"2024-05-09","NG_001_MONTH",2.301
"2024-05-09","NG_002_MONTH",2.537
"2024-05-10","NG_001_MONTH",2.252
"2024-05-10","NG_002_MONTH",2.484
"2024-05-13","NG_001_MONTH",2.381
"2024-05-13","NG_002_MONTH",2.587
"2024-05-14","NG_001_MONTH",2.344
"2024-05-14","NG_002_MONTH",2.559
"2024-05-15","NG_001_MONTH",2.416
"2024-05-15","NG_002_MONTH",2.631
"2024-05-16","NG_001_MONTH",2.495
"2024-05-16","NG_002_MONTH",2.687
"2024-05-17","NG_001_MONTH",2.626
"2024-05-17","NG_002_MONTH",2.789
"2024-05-20","NG_001_MONTH",2.751
"2024-05-20","NG_002_MONTH",2.901
"2024-05-21","NG_001_MONTH",2.671
"2024-05-21","NG_002_MONTH",2.839
"2024-05-22","NG_001_MONTH",2.842
"2024-05-22","NG_002_MONTH",3.052
"2024-05-23","NG_001_MONTH",2.657
"2024-05-23","NG_002_MONTH",2.923
"2024-05-24","NG_001_MONTH",2.52
"2024-05-24","NG_002_MONTH",2.773
"2024-05-28","NG_001_MONTH",2.59
"2024-05-28","NG_002_MONTH",2.825
"2024-05-29","NG_001_MONTH",2.493
"2024-05-29","NG_002_MONTH",2.666
"2024-05-30","NG_001_MONTH",2.572
"2024-05-30","NG_002_MONTH",2.647
"2024-05-31","NG_001_MONTH",2.587
"2024-05-31","NG_002_MONTH",2.662
"2024-06-03","NG_001_MONTH",2.756
"2024-06-03","NG_002_MONTH",2.804
"2024-06-04","NG_001_MONTH",2.586
"2024-06-04","NG_002_MONTH",2.67
"2024-06-05","NG_001_MONTH",2.757
"2024-06-05","NG_002_MONTH",2.828
"2024-06-06","NG_001_MONTH",2.821
"2024-06-06","NG_002_MONTH",2.892
"2024-06-07","NG_001_MONTH",2.918
"2024-06-07","NG_002_MONTH",2.996
"2024-06-10","NG_001_MONTH",2.906
"2024-06-10","NG_002_MONTH",2.977
"2024-06-11","NG_001_MONTH",3.129
"2024-06-11","NG_002_MONTH",3.193
"2024-06-12","NG_001_MONTH",3.045
"2024-06-12","NG_002_MONTH",3.122
"2024-06-13","NG_001_MONTH",2.959
"2024-06-13","NG_002_MONTH",3.037
"2024-06-14","NG_001_MONTH",2.881
"2024-06-14","NG_002_MONTH",2.963
"2024-06-17","NG_001_MONTH",2.788
"2024-06-17","NG_002_MONTH",2.867
"2024-06-18","NG_001_MONTH",2.909
"2024-06-18","NG_002_MONTH",2.99
"2024-06-20","NG_001_MONTH",2.741
"2024-06-20","NG_002_MONTH",2.854
"2024-06-21","NG_001_MONTH",2.705
"2024-06-21","NG_002_MONTH",2.836
"2024-06-24","NG_001_MONTH",2.811
"2024-06-24","NG_002_MONTH",2.948
"2024-06-25","NG_001_MONTH",2.756
"2024-06-25","NG_002_MONTH",2.863
"2024-06-26","NG_001_MONTH",2.628
"2024-06-26","NG_002_MONTH",2.745
"2024-06-27","NG_001_MONTH",2.685
"2024-06-27","NG_002_MONTH",2.675
"2024-06-28","NG_001_MONTH",2.601
"2024-06-28","NG_002_MONTH",2.598
"2024-07-01","NG_001_MONTH",2.478
"2024-07-01","NG_002_MONTH",2.492
"2024-07-02","NG_001_MONTH",2.435
"2024-07-02","NG_002_MONTH",2.454
"2024-07-03","NG_001_MONTH",2.418
"2024-07-03","NG_002_MONTH",2.447
"2024-07-05","NG_001_MONTH",2.319
"2024-07-05","NG_002_MONTH",2.35
"2024-07-08","NG_001_MONTH",2.366
"2024-07-08","NG_002_MONTH",2.382
"2024-07-09","NG_001_MONTH",2.344
"2024-07-09","NG_002_MONTH",2.36
"2024-07-10","NG_001_MONTH",2.329
"2024-07-10","NG_002_MONTH",2.345
"2024-07-11","NG_001_MONTH",2.268
"2024-07-11","NG_002_MONTH",2.282
"2024-07-12","NG_001_MONTH",2.329
"2024-07-12","NG_002_MONTH",2.331
"2024-07-15","NG_001_MONTH",2.158
"2024-07-15","NG_002_MONTH",2.178
"2024-07-16","NG_001_MONTH",2.188
"2024-07-16","NG_002_MONTH",2.206
"2024-07-17","NG_001_MONTH",2.035
"2024-07-17","NG_002_MONTH",2.071
"2024-07-18","NG_001_MONTH",2.125
"2024-07-18","NG_002_MONTH",2.168
"2024-07-19","NG_001_MONTH",2.128
"2024-07-19","NG_002_MONTH",2.165
"2024-07-22","NG_001_MONTH",2.251
"2024-07-22","NG_002_MONTH",2.286
"2024-07-23","NG_001_MONTH",2.187
"2024-07-23","NG_002_MONTH",2.224
"2024-07-24","NG_001_MONTH",2.117
"2024-07-24","NG_002_MONTH",2.158
"2024-07-25","NG_001_MONTH",2.041
"2024-07-25","NG_002_MONTH",2.072
"2024-07-26","NG_001_MONTH",2.006
"2024-07-26","NG_002_MONTH",2.051
"2024-07-29","NG_001_MONTH",1.907
"2024-07-29","NG_002_MONTH",2.036
"2024-07-30","NG_001_MONTH",2.126
"2024-07-30","NG_002_MONTH",2.244
"2024-07-31","NG_001_MONTH",2.036
"2024-07-31","NG_002_MONTH",2.162
"2024-08-01","NG_001_MONTH",1.968
"2024-08-01","NG_002_MONTH",2.096
"2024-08-02","NG_001_MONTH",1.967
"2024-08-02","NG_002_MONTH",2.078
"2024-08-05","NG_001_MONTH",1.942
"2024-08-05","NG_002_MONTH",2.045
"2024-08-06","NG_001_MONTH",2.01
"2024-08-06","NG_002_MONTH",2.121
"2024-08-07","NG_001_MONTH",2.112
"2024-08-07","NG_002_MONTH",2.239
"2024-08-08","NG_001_MONTH",2.127
"2024-08-08","NG_002_MONTH",2.27
"2024-08-09","NG_001_MONTH",2.143
"2024-08-09","NG_002_MONTH",2.292
"2024-08-12","NG_001_MONTH",2.189
"2024-08-12","NG_002_MONTH",2.342
"2024-08-13","NG_001_MONTH",2.148
"2024-08-13","NG_002_MONTH",2.28
"2024-08-14","NG_001_MONTH",2.219
"2024-08-14","NG_002_MONTH",2.343
"2024-08-15","NG_001_MONTH",2.197
"2024-08-15","NG_002_MONTH",2.332
"2024-08-16","NG_001_MONTH",2.123
"2024-08-16","NG_002_MONTH",2.247
"2024-08-19","NG_001_MONTH",2.235
"2024-08-19","NG_002_MONTH",2.357
"2024-08-20","NG_001_MONTH",2.198
"2024-08-20","NG_002_MONTH",2.33
"2024-08-21","NG_001_MONTH",2.177
"2024-08-21","NG_002_MONTH",2.314
"2024-08-22","NG_001_MONTH",2.053
"2024-08-22","NG_002_MONTH",2.194
"2024-08-23","NG_001_MONTH",2.022
"2024-08-23","NG_002_MONTH",2.18
"2024-08-26","NG_001_MONTH",1.956
"2024-08-26","NG_002_MONTH",2.13
"2024-08-27","NG_001_MONTH",1.904
"2024-08-27","NG_002_MONTH",2.085
"2024-08-28","NG_001_MONTH",1.93
"2024-08-28","NG_002_MONTH",2.097
"2024-08-29","NG_001_MONTH",2.137
"2024-08-29","NG_002_MONTH",2.529
"2024-08-30","NG_001_MONTH",2.127
"2024-08-30","NG_002_MONTH",2.498
"2024-09-03","NG_001_MONTH",2.203
"2024-09-03","NG_002_MONTH",2.55
"2024-09-04","NG_001_MONTH",2.145
"2024-09-04","NG_002_MONTH",2.506
"2024-09-05","NG_001_MONTH",2.254
"2024-09-05","NG_002_MONTH",2.579
"2024-09-06","NG_001_MONTH",2.275
"2024-09-06","NG_002_MONTH",2.597
"2024-09-09","NG_001_MONTH",2.17
"2024-09-09","NG_002_MONTH",2.527
"2024-09-10","NG_001_MONTH",2.232
"2024-09-10","NG_002_MONTH",2.545
"2024-09-11","NG_001_MONTH",2.27
"2024-09-11","NG_002_MONTH",2.577
"2024-09-12","NG_001_MONTH",2.357
"2024-09-12","NG_002_MONTH",2.633
"2024-09-13","NG_001_MONTH",2.305
"2024-09-13","NG_002_MONTH",2.589
"2024-09-16","NG_001_MONTH",2.373
"2024-09-16","NG_002_MONTH",2.639
"2024-09-17","NG_001_MONTH",2.324
"2024-09-17","NG_002_MONTH",2.613
"2024-09-18","NG_001_MONTH",2.284
"2024-09-18","NG_002_MONTH",2.565
"2024-09-19","NG_001_MONTH",2.348
"2024-09-19","NG_002_MONTH",2.595
"2024-09-20","NG_001_MONTH",2.434
"2024-09-20","NG_002_MONTH",2.719
"2024-09-23","NG_001_MONTH",2.613
"2024-09-23","NG_002_MONTH",2.854
"2024-09-24","NG_001_MONTH",2.551
"2024-09-24","NG_002_MONTH",2.791
"2024-09-25","NG_001_MONTH",2.637
"2024-09-25","NG_002_MONTH",2.817
"2024-09-26","NG_001_MONTH",2.585
"2024-09-26","NG_002_MONTH",2.753
"2024-09-27","NG_001_MONTH",2.902
"2024-09-27","NG_002_MONTH",3.304
"2024-09-30","NG_001_MONTH",2.923
"2024-09-30","NG_002_MONTH",3.345
"2024-10-01","NG_001_MONTH",2.896
"2024-10-01","NG_002_MONTH",3.288
"2024-10-02","NG_001_MONTH",2.886
"2024-10-02","NG_002_MONTH",3.297
"2024-10-03","NG_001_MONTH",2.97
"2024-10-03","NG_002_MONTH",3.369
"2024-10-04","NG_001_MONTH",2.854
"2024-10-04","NG_002_MONTH",3.305
"2024-10-07","NG_001_MONTH",2.746
"2024-10-07","NG_002_MONTH",3.218
"2024-10-08","NG_001_MONTH",2.733
"2024-10-08","NG_002_MONTH",3.199
"2024-10-09","NG_001_MONTH",2.66
"2024-10-09","NG_002_MONTH",3.116
"2024-10-10","NG_001_MONTH",2.675
"2024-10-10","NG_002_MONTH",3.102
"2024-10-11","NG_001_MONTH",2.632
"2024-10-11","NG_002_MONTH",3.047
"2024-10-14","NG_001_MONTH",2.494
"2024-10-14","NG_002_MONTH",2.93
"2024-10-15","NG_001_MONTH",2.498
"2024-10-15","NG_002_MONTH",2.944
"2024-10-16","NG_001_MONTH",2.367
"2024-10-16","NG_002_MONTH",2.841
"2024-10-17","NG_001_MONTH",2.347
"2024-10-17","NG_002_MONTH",2.83
"2024-10-18","NG_001_MONTH",2.258
"2024-10-18","NG_002_MONTH",2.765
"2024-10-21","NG_001_MONTH",2.312
"2024-10-21","NG_002_MONTH",2.807
"2024-10-22","NG_001_MONTH",2.311
"2024-10-22","NG_002_MONTH",2.895
"2024-10-23","NG_001_MONTH",2.342
"2024-10-23","NG_002_MONTH",2.901
"2024-10-24","NG_001_MONTH",2.522
"2024-10-24","NG_002_MONTH",3.018
"2024-10-25","NG_001_MONTH",2.56
"2024-10-25","NG_002_MONTH",3.092
"2024-10-28","NG_001_MONTH",2.309
"2024-10-28","NG_002_MONTH",2.863
"2024-10-29","NG_001_MONTH",2.346
"2024-10-29","NG_002_MONTH",2.859
"2024-10-30","NG_001_MONTH",2.845
"2024-10-30","NG_002_MONTH",3.101
"2024-10-31","NG_001_MONTH",2.707
"2024-10-31","NG_002_MONTH",2.968
"2024-11-01","NG_001_MONTH",2.663
"2024-11-01","NG_002_MONTH",2.936
"2024-11-04","NG_001_MONTH",2.781
"2024-11-04","NG_002_MONTH",3.036
"2024-11-05","NG_001_MONTH",2.67
"2024-11-05","NG_002_MONTH",2.936
"2024-11-06","NG_001_MONTH",2.747
"2024-11-06","NG_002_MONTH",3.007
"2024-11-07","NG_001_MONTH",2.693
"2024-11-07","NG_002_MONTH",2.948
"2024-11-08","NG_001_MONTH",2.669
"2024-11-08","NG_002_MONTH",2.922
"2024-11-11","NG_001_MONTH",2.92
"2024-11-11","NG_002_MONTH",3.126
"2024-11-12","NG_001_MONTH",2.907
"2024-11-12","NG_002_MONTH",3.133
"2024-11-13","NG_001_MONTH",2.983
"2024-11-13","NG_002_MONTH",3.202
"2024-11-14","NG_001_MONTH",2.785
"2024-11-14","NG_002_MONTH",3.054
"2024-11-15","NG_001_MONTH",2.823
"2024-11-15","NG_002_MONTH",3.096
"2024-11-18","NG_001_MONTH",2.973
"2024-11-18","NG_002_MONTH",3.186
"2024-11-19","NG_001_MONTH",2.998
"2024-11-19","NG_002_MONTH",3.228
"2024-11-20","NG_001_MONTH",3.193
"2024-11-20","NG_002_MONTH",3.394
"2024-11-21","NG_001_MONTH",3.339
"2024-11-21","NG_002_MONTH",3.482
"2024-11-22","NG_001_MONTH",3.129
"2024-11-22","NG_002_MONTH",3.287
"2024-11-25","NG_001_MONTH",3.369
"2024-11-25","NG_002_MONTH",3.443
"2024-11-26","NG_001_MONTH",3.431
"2024-11-26","NG_002_MONTH",3.467
"2024-11-27","NG_001_MONTH",3.204
"2024-11-27","NG_002_MONTH",3.069
"2024-11-29","NG_001_MONTH",3.363
"2024-11-29","NG_002_MONTH",3.204
"2024-12-02","NG_001_MONTH",3.213
"2024-12-02","NG_002_MONTH",3.076
"2024-12-03","NG_001_MONTH",3.042
"2024-12-03","NG_002_MONTH",2.918
"2024-12-04","NG_001_MONTH",3.043
"2024-12-04","NG_002_MONTH",2.923
"2024-12-05","NG_001_MONTH",3.079
"2024-12-05","NG_002_MONTH",2.954
"2024-12-06","NG_001_MONTH",3.076
"2024-12-06","NG_002_MONTH",2.931
"2024-12-09","NG_001_MONTH",3.182
"2024-12-09","NG_002_MONTH",3.004
"2024-12-10","NG_001_MONTH",3.163
"2024-12-10","NG_002_MONTH",2.983
"2024-12-11","NG_001_MONTH",3.378
"2024-12-11","NG_002_MONTH",3.158
"2024-12-12","NG_001_MONTH",3.455
"2024-12-12","NG_002_MONTH",3.205
"2024-12-13","NG_001_MONTH",3.28
"2024-12-13","NG_002_MONTH",3.109
"2024-12-16","NG_001_MONTH",3.214
"2024-12-16","NG_002_MONTH",3.028
"2024-12-17","NG_001_MONTH",3.308
"2024-12-17","NG_002_MONTH",3.08
"2024-12-18","NG_001_MONTH",3.374
"2024-12-18","NG_002_MONTH",3.115
"2024-12-19","NG_001_MONTH",3.584
"2024-12-19","NG_002_MONTH",3.296
"2024-12-20","NG_001_MONTH",3.748
"2024-12-20","NG_002_MONTH",3.412
"2024-12-23","NG_001_MONTH",3.656
"2024-12-23","NG_002_MONTH",3.346
"2024-12-24","NG_001_MONTH",3.946
"2024-12-24","NG_002_MONTH",3.504
"2024-12-26","NG_001_MONTH",3.715
"2024-12-26","NG_002_MONTH",3.319
"2024-12-27","NG_001_MONTH",3.514
"2024-12-27","NG_002_MONTH",3.383
"2024-12-30","NG_001_MONTH",3.936
"2024-12-30","NG_002_MONTH",3.273
"2024-12-31","NG_001_MONTH",3.633
"2024-12-31","NG_002_MONTH",3.098
"2025-01-02","NG_001_MONTH",3.66
"2025-01-02","NG_002_MONTH",3.143
"2025-01-03","NG_001_MONTH",3.354
"2025-01-03","NG_002_MONTH",2.949
"2025-01-06","NG_001_MONTH",3.672
"2025-01-06","NG_002_MONTH",3.112
"2025-01-07","NG_001_MONTH",3.449
"2025-01-07","NG_002_MONTH",3.034
"2025-01-08","NG_001_MONTH",3.651
"2025-01-08","NG_002_MONTH",3.163
"2025-01-09","NG_001_MONTH",3.701
"2025-01-09","NG_002_MONTH",3.239
"2025-01-10","NG_001_MONTH",3.989
"2025-01-10","NG_002_MONTH",3.398
"2025-01-13","NG_001_MONTH",3.934
"2025-01-13","NG_002_MONTH",3.427
"2025-01-14","NG_001_MONTH",3.968
"2025-01-14","NG_002_MONTH",3.435
"2025-01-15","NG_001_MONTH",4.083
"2025-01-15","NG_002_MONTH",3.565
"2025-01-16","NG_001_MONTH",4.258
"2025-01-16","NG_002_MONTH",3.739
"2025-01-17","NG_001_MONTH",3.948
"2025-01-17","NG_002_MONTH",3.479
"2025-01-21","NG_001_MONTH",3.756
"2025-01-21","NG_002_MONTH",3.343
"2025-01-22","NG_001_MONTH",3.96
"2025-01-22","NG_002_MONTH",3.506
"2025-01-23","NG_001_MONTH",3.945
"2025-01-23","NG_002_MONTH",3.466
"2025-01-24","NG_001_MONTH",4.027
"2025-01-24","NG_002_MONTH",3.45
"2025-01-27","NG_001_MONTH",3.697
"2025-01-27","NG_002_MONTH",3.253
"2025-01-28","NG_001_MONTH",3.471
"2025-01-28","NG_002_MONTH",3.122
"2025-01-29","NG_001_MONTH",3.535
"2025-01-29","NG_002_MONTH",3.17
"2025-01-30","NG_001_MONTH",3.047
"2025-01-30","NG_002_MONTH",3.07
"2025-01-31","NG_001_MONTH",3.044
"2025-01-31","NG_002_MONTH",3.07
"2025-02-03","NG_001_MONTH",3.352
"2025-02-03","NG_002_MONTH",3.335
"2025-02-04","NG_001_MONTH",3.253
"2025-02-04","NG_002_MONTH",3.265
"2025-02-05","NG_001_MONTH",3.36
"2025-02-05","NG_002_MONTH",3.359
"2025-02-06","NG_001_MONTH",3.408
"2025-02-06","NG_002_MONTH",3.397
"2025-02-07","NG_001_MONTH",3.309
"2025-02-07","NG_002_MONTH",3.315
"2025-02-10","NG_001_MONTH",3.444
"2025-02-10","NG_002_MONTH",3.458
"2025-02-11","NG_001_MONTH",3.519
"2025-02-11","NG_002_MONTH",3.527
"2025-02-12","NG_001_MONTH",3.565
"2025-02-12","NG_002_MONTH",3.571
"2025-02-13","NG_001_MONTH",3.628
"2025-02-13","NG_002_MONTH",3.621
"2025-02-14","NG_001_MONTH",3.725
"2025-02-14","NG_002_MONTH",3.71
"2025-02-18","NG_001_MONTH",4.007
"2025-02-18","NG_002_MONTH",3.977
"2025-02-19","NG_001_MONTH",4.28
"2025-02-19","NG_002_MONTH",4.205
"2025-02-20","NG_001_MONTH",4.152
"2025-02-20","NG_002_MONTH",4.086
"2025-02-21","NG_001_MONTH",4.234
"2025-02-21","NG_002_MONTH",4.129
"2025-02-24","NG_001_MONTH",3.994
